標題,網址 
Re: [新聞] 福利中心快速崛起　瓜分量販超商客源,https://www.ptt.cc/bbs/Gossiping/M.1340122013.A.126.html
Re: [新聞] 柯文哲：女兒跪謝護士 沒讓父親死在急診,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%A4%96%E5%9C%8B%E6%9C%89%E5%86%A5%E5%A9%9A%E5%97%8E%EF%BC%9F
Re: [新聞] 柯文哲：女兒跪謝護士 沒讓父親死在急診,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aphantom23
Re: [問卦] 有沒有蕭瀟的八卦?,https://www.ptt.cc/bbs/Gossiping/M.1340122601.A.46B.html
Re: [新聞] 馬雅末日預言碑文 瓜國出土,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%A4%96%E5%9C%8B%E6%9C%89%E5%86%A5%E5%A9%9A%E5%97%8E%EF%BC%9F
Re: [問卦] 有沒有&#34;公僕&#34;的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ARhadamanthuz
[爆卦] 萱小四的八卦,https://www.ptt.cc/bbs/Gossiping/M.1340167318.A.FDD.html
Re: [新聞] 「地域廚師」視台為鯊魚地獄　重創台形象,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%88%A5%E5%82%BB%E4%BA%86%EF%BC%81%E6%8E%A8%E7%94%84%E4%B8%8D%E6%98%AF%E9%80%99%E6%A8%A3%E7%8E%A9%E3%80%8D%E5%A4%A7%E5%AD%B8%E8%80%81%E5%B8%AB%E7%9C%9F%E5%BF%83%E8%A9%B1
Re: [新聞] 解決醫師荒 國外這麼做…,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AErosYuan
Re: [新聞] Ｘ先生？　吳敦義：完全沒接觸、不了解、,https://www.ptt.cc/bbs/Gossiping/M.1340221236.A.834.html
[問卦] 有沒有海德格的八卦？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E9%A2%B1%E9%A2%A8%E5%A4%A9%E9%82%84%E7%99%BB%E5%B1%B1%E3%80%80%E6%9D%8E%E9%B4%BB%E6%BA%90%E9%87%8D%E8%A9%B1%EF%BC%9A%E7%AB%8B%E5%88%BB%E4%B8%8B%E5%B1%B1
page,145
Re: [新聞] 「地域廚師」視台為鯊魚地獄　重創台形象,https://www.ptt.cc/bbs/Gossiping/M.1341920420.A.39A.html
Re: [新聞] 「地域廚師」視台為鯊魚地獄　重創台形象,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E3%80%8C%E5%9C%B0%E5%9F%9F%E5%BB%9A%E5%B8%AB%E3%80%8D%E8%A6%96%E5%8F%B0%E7%82%BA%E9%AF%8A%E9%AD%9A%E5%9C%B0%E7%8D%84%E3%80%80%E9%87%8D%E5%89%B5%E5%8F%B0%E5%BD%A2%E8%B1%A1
Re: [新聞] 又是他！台鐵性愛趴後 還想揪護士趴,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asluttysavage
Re: [新聞] 爆料背後還有高層 胡忠信：有所本不怕告,https://www.ptt.cc/bbs/Gossiping/M.1341930101.A.53F.html
Re: [新聞] 徵測量員驚人知 公告3小時截止,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E3%80%8C%E5%9C%B0%E5%9F%9F%E5%BB%9A%E5%B8%AB%E3%80%8D%E8%A6%96%E5%8F%B0%E7%82%BA%E9%AF%8A%E9%AD%9A%E5%9C%B0%E7%8D%84%E3%80%80%E9%87%8D%E5%89%B5%E5%8F%B0%E5%BD%A2%E8%B1%A1
[爆卦] M先生 夜訪 E小姐？,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ADUKEYANG
[爆卦] 三國志8,https://www.ptt.cc/bbs/Gossiping/M.1341930433.A.EB3.html
Re: [問卦] 亞洲人為什會輸給西方人?????,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%8F%88%E6%98%AF%E4%BB%96%EF%BC%81%E5%8F%B0%E9%90%B5%E6%80%A7%E6%84%9B%E8%B6%B4%E5%BE%8C&#43;%E9%82%84%E6%83%B3%E6%8F%AA%E8%AD%B7%E5%A3%AB%E8%B6%B4
Re: [新聞] 兒內定錄取 父拿儀器供練習,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Agoodtour
Re: [新聞] 三大生壯遊 環島撿垃圾,https://www.ptt.cc/bbs/Gossiping/M.1341936043.A.B90.html
Re: [問卦] 鼎X豐門口點餐員的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E7%88%86%E6%96%99%E8%83%8C%E5%BE%8C%E9%82%84%E6%9C%89%E9%AB%98%E5%B1%A4&#43;%E8%83%A1%E5%BF%A0%E4%BF%A1%EF%BC%9A%E6%9C%89%E6%89%80%E6%9C%AC%E4%B8%8D%E6%80%95%E5%91%8A
Re: [問卦] 為什麼台北父母親不教小孩台語?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aschooner45
Re: [問卦] 為什麼台北父母親不教小孩台語?,https://www.ptt.cc/bbs/Gossiping/M.1341988999.A.4E1.html
Re: [爆卦] 何謂麥當勞兒童中途之家,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%BE%B5%E6%B8%AC%E9%87%8F%E5%93%A1%E9%A9%9A%E4%BA%BA%E7%9F%A5&#43;%E5%85%AC%E5%91%8A3%E5%B0%8F%E6%99%82%E6%88%AA%E6%AD%A2
Re: [問卦] 亞洲人為什會輸給西方人?????,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ahaycheese
Re: [新聞] 認定駐星代表處重大違法與失職 史亞平案 ,https://www.ptt.cc/bbs/Gossiping/M.1342027294.A.5E4.html
Re: [問卦] 有網咖的八卦嗎,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;M%E5%85%88%E7%94%9F&#43;%E5%A4%9C%E8%A8%AA&#43;E%E5%B0%8F%E5%A7%90%EF%BC%9F
Re: [問卦] 有網咖的八卦嗎,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Apclemens
[爆卦] sh在欣欣秀泰看黑暗騎士,https://www.ptt.cc/bbs/Gossiping/M.1342112009.A.1B1.html
Re: [問卦] 有網咖的八卦嗎,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E4%B8%89%E5%9C%8B%E5%BF%978
page,146
Re: [問卦] janet當初是怎麼紅的啊,https://www.ptt.cc/bbs/Gossiping/M.1342882213.A.FFD.html
[爆卦] 關於大炳的事,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;janet%E7%95%B6%E5%88%9D%E6%98%AF%E6%80%8E%E9%BA%BC%E7%B4%85%E7%9A%84%E5%95%8A
Re: [新聞] 一言不合 少年仔打趴國術師,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Apiadora
Re: [問卦] 有沒有扶輪社的八卦?,https://www.ptt.cc/bbs/Gossiping/M.1343099476.A.71D.html
[公告] 重申請勿張貼 &#34;公民類新聞&#34;-新頭殼及卡卡洛普,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%97%9C%E6%96%BC%E5%A4%A7%E7%82%B3%E7%9A%84%E4%BA%8B
[公告] 重申請勿張貼 &#34;公民類新聞&#34;,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Awawalinda
Re: [問卦] 有沒有八卦版主很討厭新頭殼的八卦,https://www.ptt.cc/bbs/Gossiping/M.1343100604.A.212.html
Re: [問卦] 有沒有公關公司徵遊行工讀生的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E4%B8%80%E8%A8%80%E4%B8%8D%E5%90%88&#43;%E5%B0%91%E5%B9%B4%E4%BB%94%E6%89%93%E8%B6%B4%E5%9C%8B%E8%A1%93%E5%B8%AB
[爆卦]天龍府大官互打嘴巴的文件,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AFOXHUNTER
Re: [新聞] 網友截圖涉嫌混淆視聽 如查惡意 將面臨法,https://www.ptt.cc/bbs/Gossiping/M.1343362137.A.945.html
Re: [問卦] 有沒有中天電視跑馬燈的卦?!,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E6%89%B6%E8%BC%AA%E7%A4%BE%E7%9A%84%E5%85%AB%E5%8D%A6%3F
Re: [新聞] 好怕 林朝鑫今告清大生誹謗,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Afuns35
[爆卦] 【我是學生 我反旺中】 宣言全文,https://www.ptt.cc/bbs/Gossiping/M.1343389410.A.7DB.html
[爆卦] 反旺中遊行 記事,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%87%8D%E7%94%B3%E8%AB%8B%E5%8B%BF%E5%BC%B5%E8%B2%BC&#43;%22%E5%85%AC%E6%B0%91%E9%A1%9E%E6%96%B0%E8%81%9E%22-%E6%96%B0%E9%A0%AD%E6%AE%BC%E5%8F%8A%E5%8D%A1%E5%8D%A1%E6%B4%9B%E6%99%AE
[爆卦] 走路工案最新追蹤 ,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AhateOnas
Re: [問卦] 有沒有被大蜘蛛咬的八卦??,https://www.ptt.cc/bbs/Gossiping/M.1343399084.A.252.html
Re: [爆卦] 宅神朱學恆也表示旺中看法了,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%87%8D%E7%94%B3%E8%AB%8B%E5%8B%BF%E5%BC%B5%E8%B2%BC&#43;%22%E5%85%AC%E6%B0%91%E9%A1%9E%E6%96%B0%E8%81%9E%22
Re: [爆卦] 宅神朱學恆也表示旺中看法了,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AhateOnas
Re: [問卦] 有沒有民國67～80年代台北市的卦,https://www.ptt.cc/bbs/Gossiping/M.1343399347.A.23F.html
Re: [新聞] 綠燈亮就算有路權？ 法官說不,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E5%85%AB%E5%8D%A6%E7%89%88%E4%B8%BB%E5%BE%88%E8%A8%8E%E5%8E%AD%E6%96%B0%E9%A0%AD%E6%AE%BC%E7%9A%84%E5%85%AB%E5%8D%A6
page,147
Re: [新聞] 太陽堂重新開張 兩小時賣3000個,https://www.ptt.cc/bbs/Gossiping/M.1344163824.A.723.html
Re: [問卦] 談話性節目的素人來賓或班底？,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%A4%AA%E9%99%BD%E5%A0%82%E9%87%8D%E6%96%B0%E9%96%8B%E5%BC%B5&#43;%E5%85%A9%E5%B0%8F%E6%99%82%E8%B3%A33000%E5%80%8B
Fw: [問卦] 有沒有初代八卦版的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Amomocom
Re: [問卦] 未出嫁女兒死掉牌位不能請回家?,https://www.ptt.cc/bbs/Gossiping/M.1344324776.A.6B4.html
Re: [新聞] 馬雅神秘活人血祭 分食勇士遺體 　剖心獻,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E8%AB%87%E8%A9%B1%E6%80%A7%E7%AF%80%E7%9B%AE%E7%9A%84%E7%B4%A0%E4%BA%BA%E4%BE%86%E8%B3%93%E6%88%96%E7%8F%AD%E5%BA%95%EF%BC%9F
Re: [新聞] 外殼曝光 獨家實測 新iPhone變長又變薄,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Atmr0218
[爆卦][問卦] 男主任逞慾 硬上女師(男師回校任教),https://www.ptt.cc/bbs/Gossiping/M.1344328061.A.92D.html
[公告] 黑特區＆宣導,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E5%88%9D%E4%BB%A3%E5%85%AB%E5%8D%A6%E7%89%88%E7%9A%84%E5%85%AB%E5%8D%A6
Re: [新聞] 去年用鍵盤挺撿屍淫魔！PTT紅人mini158：,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Alinkcat
Re: [新聞] 諷主播愛自拍？　楊伊湄：不討好大家！,https://www.ptt.cc/bbs/Gossiping/M.1344357656.A.BA6.html
Re: [新聞] 琇琴拍戲意外　高處墜落脊椎爆炸性骨折,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%AA%E5%87%BA%E5%AB%81%E5%A5%B3%E5%85%92%E6%AD%BB%E6%8E%89%E7%89%8C%E4%BD%8D%E4%B8%8D%E8%83%BD%E8%AB%8B%E5%9B%9E%E5%AE%B6%3F
[爆卦] B襪事件,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Alucyfia
Re: [問卦] 王老吉飲料......???,https://www.ptt.cc/bbs/Gossiping/M.1344361450.A.F6D.html
Re: [問卦] 王老吉飲料......???,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E9%A6%AC%E9%9B%85%E7%A5%9E%E7%A7%98%E6%B4%BB%E4%BA%BA%E8%A1%80%E7%A5%AD&#43;%E5%88%86%E9%A3%9F%E5%8B%87%E5%A3%AB%E9%81%BA%E9%AB%94&#43;%E3%80%80%E5%89%96%E5%BF%83%E7%8D%BB
[公告] 徵求軍旅事件置底修改義工,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Amayaman
Re: [爆卦] 李組長進入PTT...,https://www.ptt.cc/bbs/Gossiping/M.1344405964.A.F16.html
Re: [新聞] 瑪雅符號再現！　2012世界末日有變數？！,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E5%A4%96%E6%AE%BC%E6%9B%9D%E5%85%89&#43;%E7%8D%A8%E5%AE%B6%E5%AF%A6%E6%B8%AC&#43;%E6%96%B0iPhone%E8%AE%8A%E9%95%B7%E5%8F%88%E8%AE%8A%E8%96%84
[爆卦] 趁檢調有看，爆個卦,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AGGGGGforever
[公告] 關閉推文 ,https://www.ptt.cc/bbs/Gossiping/M.1344416300.A.977.html
[公告] 八卦板板規（2012.08.16）,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D%5B%E5%95%8F%E5%8D%A6%5D&#43;%E7%94%B7%E4%B8%BB%E4%BB%BB%E9%80%9E%E6%85%BE&#43;%E7%A1%AC%E4%B8%8A%E5%A5%B3%E5%B8%AB%28%E7%94%B7%E5%B8%AB%E5%9B%9E%E6%A0%A1%E4%BB%BB%E6%95%99%29
page,148
[公告] 2012.08.16板規修正部分說明,https://www.ptt.cc/bbs/Gossiping/M.1345111885.A.B0B.html
Re: [問卦] 現在當上老師難度大概在哪裡?,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;2012.08.16%E6%9D%BF%E8%A6%8F%E4%BF%AE%E6%AD%A3%E9%83%A8%E5%88%86%E8%AA%AA%E6%98%8E
Re: [問卦] 有沒有唐伯虎的書畫在(國立)故宮的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AMews
Fw: [公告] Gossiping 板主 hateOnas 警告並停權兩週,https://www.ptt.cc/bbs/Gossiping/M.1345150790.A.1D7.html
Re: [問卦] 啤酒好喝的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E7%8F%BE%E5%9C%A8%E7%95%B6%E4%B8%8A%E8%80%81%E5%B8%AB%E9%9B%A3%E5%BA%A6%E5%A4%A7%E6%A6%82%E5%9C%A8%E5%93%AA%E8%A3%A1%3F
Re: [問卦] 有沒有蔡國強的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ALeika
Re: [問卦] 有沒有5566沒有專板的八掛??,https://www.ptt.cc/bbs/Gossiping/M.1345182460.A.714.html
[爆卦] 釣魚台歸屬懶人包 附贈鍵盤保釣技巧,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E5%94%90%E4%BC%AF%E8%99%8E%E7%9A%84%E6%9B%B8%E7%95%AB%E5%9C%A8%28%E5%9C%8B%E7%AB%8B%29%E6%95%85%E5%AE%AE%E7%9A%84%E5%85%AB%E5%8D%A6
Fw: [公告] Gossiping 板主 hateOnas 復職,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Ammc109815038
Re: [新聞] 馬雅世界末日　倒數99天,https://www.ptt.cc/bbs/Gossiping/M.1345223547.A.D90.html
[爆卦] 蜜朵莉冰淇淋想給中天電視台記者的一封信,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;Gossiping&#43;%E6%9D%BF%E4%B8%BB&#43;hateOnas&#43;%E8%AD%A6%E5%91%8A%E4%B8%A6%E5%81%9C%E6%AC%8A%E5%85%A9%E9%80%B1
[問卦] 有沒有台灣恐成菲律賓第二的八卦?!,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AGeminiMan
Fw: [笑話] 武大郎XD,https://www.ptt.cc/bbs/Gossiping/M.1345917851.A.27F.html
Re: [新聞] 欠薪兩月 紅景天財務困難,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E5%95%A4%E9%85%92%E5%A5%BD%E5%96%9D%E7%9A%84%E5%85%AB%E5%8D%A6
[公告] 請勿貼上中文網址 ,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AALVISS
Re: [新聞] 北榮：扁最棘手的是精神問題,https://www.ptt.cc/bbs/Gossiping/M.1346087048.A.394.html
Re: [新聞] 航海員起薪12萬！ 學生考試卡位,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E8%94%A1%E5%9C%8B%E5%BC%B7%E7%9A%84%E5%85%AB%E5%8D%A6%3F
Re: [新聞] 北榮被染色  醫師無奈,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aethanjava
Re: [新聞] 航海員起薪12萬！ 學生考試卡位,https://www.ptt.cc/bbs/Gossiping/M.1347381096.A.28E.html
Re: [問卦] 關於海上不能上網 (衛星上網),https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%895566%E6%B2%92%E6%9C%89%E5%B0%88%E6%9D%BF%E7%9A%84%E5%85%AB%E6%8E%9B%3F%3F
page,149
Re: [新聞] 月薪逾8萬元 焊接工也缺很大,https://www.ptt.cc/bbs/Gossiping/M.1348463686.A.FE8.html
Re: [新聞] 瓦斯行只准存放6桶　業者喊活不下去,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E6%9C%88%E8%96%AA%E9%80%BE8%E8%90%AC%E5%85%83&#43;%E7%84%8A%E6%8E%A5%E5%B7%A5%E4%B9%9F%E7%BC%BA%E5%BE%88%E5%A4%A7
[爆卦] 海防崩潰,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Asendicmimic
Re: [問卦] 有沒有勞工單位不敢強力檢查資方的八卦,https://www.ptt.cc/bbs/Gossiping/M.1348511125.A.281.html
Re: [問卦] 有沒有西醫輕中醫的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E6%96%B0%E8%81%9E%5D&#43;%E7%93%A6%E6%96%AF%E8%A1%8C%E5%8F%AA%E5%87%86%E5%AD%98%E6%94%BE6%E6%A1%B6%E3%80%80%E6%A5%AD%E8%80%85%E5%96%8A%E6%B4%BB%E4%B8%8D%E4%B8%8B%E5%8E%BB
Fw: [說明] Gossiping 板主 hateOnas 的復職案  ,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AZzERICzZ
Fw: [公告] 八卦板主 hateOnas 予以解職,https://www.ptt.cc/bbs/Gossiping/M.1348553987.A.BEA.html
[公告] 八卦板主徵選,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E6%B5%B7%E9%98%B2%E5%B4%A9%E6%BD%B0
[問卦] 有沒有&#34;國語誤導數學&#34;的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=author%3ADublinSky
[公告] 水桶＆板主徵選時間,https://www.ptt.cc/bbs/Gossiping/M.1348557738.A.78A.html
[公告] 水桶&amp;板主徵選截止,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E5%8B%9E%E5%B7%A5%E5%96%AE%E4%BD%8D%E4%B8%8D%E6%95%A2%E5%BC%B7%E5%8A%9B%E6%AA%A2%E6%9F%A5%E8%B3%87%E6%96%B9%E7%9A%84%E5%85%AB%E5%8D%A6
Re: [新聞] 美軍急徵兵 免綠卡入籍捷徑,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Abreakbeating
[公告] 2012年9月份徵選八卦板板主投票,https://www.ptt.cc/bbs/Gossiping/M.1348557802.A.114.html
[公告] 投票暫停,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E6%9C%89%E6%B2%92%E6%9C%89%E8%A5%BF%E9%86%AB%E8%BC%95%E4%B8%AD%E9%86%AB%E7%9A%84%E5%85%AB%E5%8D%A6
[公告] 八卦板板主投票,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AO800080123
[公告] 八卦板板主投票,https://www.ptt.cc/bbs/Gossiping/M.1348652349.A.488.html
Re: [新聞] 墨販毒集團首腦身亡 遺體被竊,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E8%AA%AA%E6%98%8E%5D&#43;Gossiping&#43;%E6%9D%BF%E4%B8%BB&#43;hateOnas&#43;%E7%9A%84%E5%BE%A9%E8%81%B7%E6%A1%88&#43;&#43;
Re: [新聞] 騎車違規迴轉遭撞 妹死姊傷,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AGeminiMan
[Gossiping] 看板 選情報導,https://www.ptt.cc/bbs/Gossiping/M.1348652360.A.2AC.html
[公告] 新板主上任&amp;禁言水桶公告,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E5%85%AB%E5%8D%A6%E6%9D%BF%E4%B8%BB&#43;hateOnas&#43;%E4%BA%88%E4%BB%A5%E8%A7%A3%E8%81%B7
page,150
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/M.1350383684.A.07B.html
[公告] 新增板規 第十一條,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%81%95%E8%A6%8F%E7%A6%81%E8%A8%80
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/M.1350385962.A.DD7.html
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E6%96%B0%E5%A2%9E%E6%9D%BF%E8%A6%8F&#43;%E7%AC%AC%E5%8D%81%E4%B8%80%E6%A2%9D
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
Re: [問卦] 罕見姓氏,https://www.ptt.cc/bbs/Gossiping/M.1350421686.A.F54.html
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%81%95%E8%A6%8F%E7%A6%81%E8%A8%80
Re: [問卦] 有沒有基督徒唸生物的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/M.1350472874.A.3E2.html
Re: [新聞] 人魔微波爐烹貓 狠煮15分鐘奪命,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%81%95%E8%A6%8F%E7%A6%81%E8%A8%80
Re: [問卦] 為什麼高階軍官40歲就可以退休?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
Re: [爆卦] 經濟動能推升廣告製作團隊,https://www.ptt.cc/bbs/Gossiping/M.1350514313.A.567.html
[公告] 違規禁言,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%81%95%E8%A6%8F%E7%A6%81%E8%A8%80
Re: [問卦] 周星馳當年有多紅的八卦?,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
Re: [新聞] 60元火鍋！ 滷肉飯、冰淇淋免費吃飽,https://www.ptt.cc/bbs/Gossiping/M.1350542536.A.5A7.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%81%95%E8%A6%8F%E7%A6%81%E8%A8%80
[公告] 違規劣文,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1350572946.A.CC6.html
Re: [新聞] 牢記IMEI碼 追手機不難,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%95%8F%E5%8D%A6%5D&#43;%E7%BD%95%E8%A6%8B%E5%A7%93%E6%B0%8F
page,151
[爆卦] 關於一部電影的夢,https://www.ptt.cc/bbs/Gossiping/M.1351170692.A.D26.html
[公告] 關於回文 張貼新聞,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E7%88%86%E5%8D%A6%5D&#43;%E9%97%9C%E6%96%BC%E4%B8%80%E9%83%A8%E9%9B%BB%E5%BD%B1%E7%9A%84%E5%A4%A2
Re: [問卦] 有沒有諾貝爾獎的八卦,https://www.ptt.cc/bbs/Gossiping/search?q=author%3Aseafood
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/M.1351228234.A.16B.html
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=thread%3A%5B%E5%85%AC%E5%91%8A%5D&#43;%E9%97%9C%E6%96%BC%E5%9B%9E%E6%96%87&#43;%E5%BC%B5%E8%B2%BC%E6%96%B0%E8%81%9E
[公告] 水桶,https://www.ptt.cc/bbs/Gossiping/search?q=author%3AKay731
[爆卦] 林志炫拋錨了!!,https://www.ptt.cc/bbs/Gossiping/M.1351248075.A.0E8.html
